shipment_id,order_id,order_purchase_date,delivered_customer_date,estimated_delivery_date,warehouse_id,warehouse_name,carrier_id,carrier_name,category_name,sla_tier,actual_delivery_days,estimated_delivery_days,sla_target_days,delay_days,sla_breach_flag,real_late_delivery_flag,issue_type,quality_issue_flag,anomaly_flag
ship_4c6f9679175cfb7119be763dd898c8a1,4c6f9679175cfb7119be763dd898c8a1,2018-04-24,2018-05-18,2018-05-15,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,pet_shop,standard,24,21,5,3,true,true,none,false,none
ship_4ce809baf1b96894592348ee63179754,4ce809baf1b96894592348ee63179754,2018-04-24,2018-05-05,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,11,23,8,0,true,false,none,false,none
ship_4dd8dee86cb2c39cd3cbd25210a727e5,4dd8dee86cb2c39cd3cbd25210a727e5,2018-04-24,2018-05-01,2018-05-08,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,telefonia,fast,7,14,3,0,true,false,none,false,none
ship_4e801b3860564f02745ba49a886fbc0d,4e801b3860564f02745ba49a886fbc0d,2018-04-24,2018-05-09,2018-05-30,WH_NORTH,North FC,CAR_A,Carrier A,esporte_lazer,standard,15,36,5,0,true,false,failed,true,none
ship_52a96c4082dfe660d01acfdc740c4f61,52a96c4082dfe660d01acfdc740c4f61,2018-04-24,2018-05-09,2018-05-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,15,29,3,0,true,false,none,false,none
ship_52f8732e6b72c0e21fa23aa1101c88ea,52f8732e6b72c0e21fa23aa1101c88ea,2018-04-24,2018-05-10,2018-05-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,utilidades_domesticas,standard,16,29,5,0,true,false,none,false,none
ship_53051fdaeb4854f9cbde7f3bec024317,53051fdaeb4854f9cbde7f3bec024317,2018-04-24,2018-05-03,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,telefonia,fast,9,27,3,0,true,false,none,false,none
ship_53170b475d08133ec3081a6e41410b57,53170b475d08133ec3081a6e41410b57,2018-04-24,2018-04-30,2018-05-08,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,pet_shop,standard,6,14,5,0,true,false,none,false,none
ship_537ab73bb1215513e99d2c7aba6ca5e9,537ab73bb1215513e99d2c7aba6ca5e9,2018-04-24,2018-04-30,2018-05-15,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,esporte_lazer,standard,6,21,5,0,true,false,none,false,none
ship_54bc2449fbe0368b74470e4280fe494e,54bc2449fbe0368b74470e4280fe494e,2018-04-24,2018-05-06,2018-05-18,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,bulky,12,24,8,0,true,false,refund,true,none
ship_56cb6b46e4f5912e168d6b1394525ce5,56cb6b46e4f5912e168d6b1394525ce5,2018-04-24,2018-05-12,2018-05-14,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,brinquedos,standard,18,20,5,0,true,false,wrong,true,none
ship_58bb1a30c2cb9520d5de66b39ed7cc0e,58bb1a30c2cb9520d5de66b39ed7cc0e,2018-04-24,2018-05-03,2018-05-18,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,9,24,3,0,true,false,none,false,none
ship_590ab3344f70c64950c4108f56f56280,590ab3344f70c64950c4108f56f56280,2018-04-24,2018-06-01,2018-06-04,WH_NORTH,North FC,CAR_B,Carrier B,papelaria,fast,38,41,3,0,true,false,none,false,none
ship_590c30b23ef557b04f2a353ce974a37f,590c30b23ef557b04f2a353ce974a37f,2018-04-24,2018-04-30,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,relogios_presentes,fast,6,23,3,0,true,false,none,false,none
ship_59b8ec350171c9fe4e4048ce80351ebe,59b8ec350171c9fe4e4048ce80351ebe,2018-04-24,2018-05-04,2018-05-21,WH_SOUTH,South FC,CAR_B,Carrier B,informatica_acessorios,fast,10,27,3,0,true,false,none,false,none
ship_5a311f01535e27f8bcdade4c7834bdab,5a311f01535e27f8bcdade4c7834bdab,2018-04-24,2018-05-02,2018-05-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,utilidades_domesticas,standard,8,10,5,0,true,false,none,false,none
ship_5a369b11eae91cf552807c13a44a8878,5a369b11eae91cf552807c13a44a8878,2018-04-24,2018-05-15,2018-06-06,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,21,43,5,0,true,false,none,false,none
ship_5b5b301c2306435fbdcd698f1c3a5ab0,5b5b301c2306435fbdcd698f1c3a5ab0,2018-04-24,2018-05-02,2018-05-30,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletroportateis,standard,8,36,5,0,true,false,none,false,none
ship_5d3d6b8740f0b956853ba943e42e2c22,5d3d6b8740f0b956853ba943e42e2c22,2018-04-24,2018-04-26,2018-05-11,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bebes,standard,2,17,5,0,false,false,none,false,none
ship_5d5bb894cb86c2b5aff1513531e63055,5d5bb894cb86c2b5aff1513531e63055,2018-04-24,2018-05-02,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,relogios_presentes,fast,8,23,3,0,true,false,none,false,none
ship_5df8cdb8acb96693580f58ac6df8d5a1,5df8cdb8acb96693580f58ac6df8d5a1,2018-04-24,2018-04-26,2018-05-10,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletronicos,fast,2,16,3,0,false,false,none,false,none
ship_5ea05c531f0fbf795f8e5eed1d8464e2,5ea05c531f0fbf795f8e5eed1d8464e2,2018-04-24,2018-05-11,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_decoracao,bulky,17,23,8,0,true,false,none,false,none
ship_5fb90fed46dfc44305e1c3ecb5f16a2d,5fb90fed46dfc44305e1c3ecb5f16a2d,2018-04-24,2018-05-04,2018-05-16,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,relogios_presentes,fast,10,22,3,0,true,false,none,false,none
ship_60550020e1d493392c427942b5ddb37d,60550020e1d493392c427942b5ddb37d,2018-04-24,2018-05-14,2018-05-25,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,cama_mesa_banho,bulky,20,31,8,0,true,false,none,false,none
ship_62942803c1be12d1fd2f0365690bf6bb,62942803c1be12d1fd2f0365690bf6bb,2018-04-24,2018-05-09,2018-05-22,WH_SOUTH,South FC,CAR_A,Carrier A,bebes,standard,15,28,5,0,true,false,none,false,none
ship_62f18c66309e5681abe062a4551ae0e6,62f18c66309e5681abe062a4551ae0e6,2018-04-24,2018-05-02,2018-05-10,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,eletroportateis,standard,8,16,5,0,true,false,none,false,none
ship_63f6e76a9eda18784ab77b51eb55d816,63f6e76a9eda18784ab77b51eb55d816,2018-04-24,2018-05-04,2018-05-22,WH_SOUTH,South FC,CAR_B,Carrier B,esporte_lazer,standard,10,28,5,0,true,false,none,false,none
ship_64b281751527cf3da5d9eb68c785cedf,64b281751527cf3da5d9eb68c785cedf,2018-04-24,2018-05-09,2018-05-24,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,malas_acessorios,standard,15,30,5,0,true,false,none,false,none
ship_675b1c40d6b0d4397714c1087eeafb01,675b1c40d6b0d4397714c1087eeafb01,2018-04-24,2018-04-26,2018-05-03,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,perfumaria,fast,2,9,3,0,false,false,none,false,none
ship_6ae81f46190acfedd354db1a69ecfb03,6ae81f46190acfedd354db1a69ecfb03,2018-04-24,2018-05-07,2018-05-23,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,informatica_acessorios,fast,13,29,3,0,true,false,none,false,none
ship_6b38f902ae37fc3a600593994f6e00b2,6b38f902ae37fc3a600593994f6e00b2,2018-04-24,2018-05-04,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,automotivo,standard,10,23,5,0,true,false,none,false,none
ship_6bc5fdbc258b650edb7ff262dfbabf98,6bc5fdbc258b650edb7ff262dfbabf98,2018-04-24,2018-05-04,2018-05-22,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,10,28,3,0,true,false,none,false,none
ship_6e09feab9f3c4379d88725b9efc9f0f3,6e09feab9f3c4379d88725b9efc9f0f3,2018-04-24,2018-04-30,2018-05-10,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,brinquedos,standard,6,16,5,0,true,false,none,false,none
ship_6e864b3f0ec71031117ad4cf46b7f2a1,6e864b3f0ec71031117ad4cf46b7f2a1,2018-04-24,2018-05-04,2018-05-18,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,construcao_ferramentas_construcao,bulky,10,24,8,0,true,false,none,false,none
ship_6ed25bb3aed24b6735642b12d0dd2e24,6ed25bb3aed24b6735642b12d0dd2e24,2018-04-24,2018-05-07,2018-05-23,WH_SOUTH,South FC,CAR_B,Carrier B,utilidades_domesticas,standard,13,29,5,0,true,false,none,false,none
ship_70e54926c72b6a695f5b3421573b2c29,70e54926c72b6a695f5b3421573b2c29,2018-04-24,2018-05-14,2018-05-25,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bebes,standard,20,31,5,0,true,false,none,false,none
ship_725caf02795e0b544f8632bc82a3390b,725caf02795e0b544f8632bc82a3390b,2018-04-24,2018-05-03,2018-05-16,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,beleza_saude,fast,9,22,3,0,true,false,none,false,none
ship_72d78d466fc73ada5f9cc332c9beeedc,72d78d466fc73ada5f9cc332c9beeedc,2018-04-24,2018-05-05,2018-05-14,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,brinquedos,standard,11,20,5,0,true,false,none,false,none
ship_75eb720aba307ea0205d0e869196784f,75eb720aba307ea0205d0e869196784f,2018-04-24,2018-05-09,2018-05-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,15,29,3,0,true,false,none,false,none
ship_77080c3a1b97bb0908c2dc6c3941c1a6,77080c3a1b97bb0908c2dc6c3941c1a6,2018-04-24,2018-05-02,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,ferramentas_jardim,bulky,8,27,8,0,false,false,none,false,none
ship_776dacaa12837ac069fdb198f46c7a78,776dacaa12837ac069fdb198f46c7a78,2018-04-24,2018-05-08,2018-05-25,WH_SOUTH,South FC,CAR_B,Carrier B,relogios_presentes,fast,14,31,3,0,true,false,none,false,none
ship_77d685df1d92550ffac03ccc56a692e0,77d685df1d92550ffac03ccc56a692e0,2018-04-24,2018-05-03,2018-06-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,bebes,standard,9,41,5,0,true,false,none,false,none
ship_7950ca264526b850eda5297b489c8e35,7950ca264526b850eda5297b489c8e35,2018-04-24,2018-05-02,2018-05-07,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,ferramentas_jardim,bulky,8,13,8,0,false,false,none,false,none
ship_7b1e7ecf29040bd9581a1577a522548d,7b1e7ecf29040bd9581a1577a522548d,2018-04-24,2018-05-02,2018-05-16,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,8,22,8,0,false,false,none,false,none
ship_7bf06cefeb8101cf8c9cf8971049e931,7bf06cefeb8101cf8c9cf8971049e931,2018-04-24,2018-05-15,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,21,27,3,0,true,false,none,false,none
ship_80e1ae11ef8bfc49872b25776d1cff47,80e1ae11ef8bfc49872b25776d1cff47,2018-04-24,2018-05-09,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,15,27,3,0,true,false,none,false,none
ship_816c0409fb7624265037bcbadc488c2b,816c0409fb7624265037bcbadc488c2b,2018-04-24,2018-05-03,2018-05-15,WH_SOUTH,South FC,CAR_C,Carrier C,eletrodomesticos,bulky,9,21,8,0,true,false,damaged,true,none
ship_8192fd7211b9eac71752e6c23361a422,8192fd7211b9eac71752e6c23361a422,2018-04-24,2018-04-27,2018-06-05,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,3,42,3,0,false,false,none,false,none
ship_82a51904d95b45bfca27f92a9c1ddd9a,82a51904d95b45bfca27f92a9c1ddd9a,2018-04-24,2018-04-28,2018-05-11,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,fast,4,17,3,0,true,false,none,false,none
ship_83eee67c21d596a653687afe2c8ebad8,83eee67c21d596a653687afe2c8ebad8,2018-04-24,2018-04-26,2018-05-14,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,pet_shop,standard,2,20,5,0,false,false,none,false,none
ship_84f89b4f4b956843277c6b990bd06b2f,84f89b4f4b956843277c6b990bd06b2f,2018-04-24,2018-05-05,2018-05-24,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,11,30,3,0,true,false,none,false,none
ship_851e5fe2dfd9579bb3bcb65dfa4d2b3a,851e5fe2dfd9579bb3bcb65dfa4d2b3a,2018-04-24,2018-05-03,2018-05-21,WH_SOUTH,South FC,CAR_B,Carrier B,cama_mesa_banho,bulky,9,27,8,0,true,false,none,false,none
ship_87df71eb46077c66a8e53d4e92bc71ef,87df71eb46077c66a8e53d4e92bc71ef,2018-04-24,2018-05-07,2018-05-18,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,moveis_decoracao,bulky,13,24,8,0,true,false,none,false,none
ship_880995aee9550ecd4518103daaf74fa0,880995aee9550ecd4518103daaf74fa0,2018-04-24,2018-05-02,2018-05-16,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,telefonia,fast,8,22,3,0,true,false,none,false,none
ship_88cd032b0694e1962f187443cee16c68,88cd032b0694e1962f187443cee16c68,2018-04-24,2018-05-02,2018-05-22,WH_SOUTH,South FC,CAR_B,Carrier B,beleza_saude,fast,8,28,3,0,true,false,none,false,none
ship_88ed58abfdfae2aeba565453608e8e07,88ed58abfdfae2aeba565453608e8e07,2018-04-24,2018-04-30,2018-05-22,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,6,28,8,0,false,false,none,false,none
ship_890617d30098dc78a28e27cfc7d6ccec,890617d30098dc78a28e27cfc7d6ccec,2018-04-24,2018-04-25,2018-05-10,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,1,16,8,0,false,false,none,false,none
ship_891573b490d6f195502d57156a4b896d,891573b490d6f195502d57156a4b896d,2018-04-24,2018-05-07,2018-05-23,WH_SOUTH,South FC,CAR_B,Carrier B,perfumaria,fast,13,29,3,0,true,false,none,false,none
ship_8b50d4c9560cac1625c6fd9f536fc780,8b50d4c9560cac1625c6fd9f536fc780,2018-04-24,2018-05-03,2018-05-22,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,9,28,3,0,true,false,none,false,none
ship_8b9842ff7795d2b3af1e7221299fe6f8,8b9842ff7795d2b3af1e7221299fe6f8,2018-04-24,2018-05-04,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,10,27,5,0,true,false,none,false,none
ship_8bdf9c1234f103cd24f42bbe538bcfeb,8bdf9c1234f103cd24f42bbe538bcfeb,2018-04-24,2018-04-27,2018-05-09,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,brinquedos,standard,3,15,5,0,false,false,none,false,none
ship_8c46cc97ee8884e95fc747ef323d6c08,8c46cc97ee8884e95fc747ef323d6c08,2018-04-24,2018-05-03,2018-05-18,WH_NORTH,North FC,CAR_B,Carrier B,brinquedos,standard,9,24,5,0,true,false,none,false,none
ship_8cb5a254ffe2441703d5cb9c2c337e4d,8cb5a254ffe2441703d5cb9c2c337e4d,2018-04-24,2018-04-26,2018-05-10,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,bulky,2,16,8,0,false,false,none,false,none
ship_8e6e7d37d25c7e66e66f8be5a34da04d,8e6e7d37d25c7e66e66f8be5a34da04d,2018-04-24,2018-05-03,2018-05-15,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,esporte_lazer,standard,9,21,5,0,true,false,none,false,none
ship_8edaa376e19d08bc84ab8845682216b4,8edaa376e19d08bc84ab8845682216b4,2018-04-24,2018-05-10,2018-05-14,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,malas_acessorios,standard,16,20,5,0,true,false,none,false,none
ship_8ee5be155201411ad345c45727c600d4,8ee5be155201411ad345c45727c600d4,2018-04-24,2018-04-30,2018-05-10,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,perfumaria,fast,6,16,3,0,true,false,none,false,none
ship_90ee8b2a22737bb4eec65899b343eedc,90ee8b2a22737bb4eec65899b343eedc,2018-04-24,2018-04-25,2018-05-08,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,papelaria,fast,1,14,3,0,false,false,none,false,none
ship_94f5c07efddbe8e3f3880195377736ee,94f5c07efddbe8e3f3880195377736ee,2018-04-24,2018-05-02,2018-05-21,WH_SOUTH,South FC,CAR_A,Carrier A,relogios_presentes,fast,8,27,3,0,true,false,none,false,none
ship_953b30be6cd0f69c4339736550b2dc1c,953b30be6cd0f69c4339736550b2dc1c,2018-04-24,2018-05-03,2018-05-18,WH_SOUTH,South FC,CAR_C,Carrier C,eletronicos,fast,9,24,3,0,true,false,none,false,none
ship_957b63dfa485e69821fcd7cc5320c064,957b63dfa485e69821fcd7cc5320c064,2018-04-24,2018-05-03,2018-05-22,WH_SOUTH,South FC,CAR_A,Carrier A,construcao_ferramentas_iluminacao,bulky,9,28,8,0,true,false,none,false,none
ship_9692f3f8431de918c3daf5fd26a66668,9692f3f8431de918c3daf5fd26a66668,2018-04-24,2018-05-08,2018-05-18,WH_SOUTH,South FC,CAR_D,Carrier D,livros_interesse_geral,standard,14,24,5,0,true,false,none,false,none
ship_978c24a4fc04842cd8b599294c1d4e2b,978c24a4fc04842cd8b599294c1d4e2b,2018-04-24,2018-04-30,2018-05-16,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,pet_shop,standard,6,22,5,0,true,false,none,false,none
ship_9822680d395506e5602b3c1ea555aa61,9822680d395506e5602b3c1ea555aa61,2018-04-24,2018-04-30,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,6,27,3,0,true,false,none,false,none
ship_9afea2441fe052dfb87c02f739712316,9afea2441fe052dfb87c02f739712316,2018-04-24,2018-05-03,2018-06-01,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cama_mesa_banho,bulky,9,38,8,0,true,false,none,false,none
ship_9b2ed38884a6f4e144ec6ad371ac4112,9b2ed38884a6f4e144ec6ad371ac4112,2018-04-24,2018-04-27,2018-05-11,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,utilidades_domesticas,standard,3,17,5,0,false,false,none,false,none
ship_9c5a18a57fda32945a834d0e2e06a540,9c5a18a57fda32945a834d0e2e06a540,2018-04-24,2018-04-30,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,6,23,3,0,true,false,none,false,none
ship_9cea4da315b929647107f229c6f8cfb7,9cea4da315b929647107f229c6f8cfb7,2018-04-24,2018-04-27,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,brinquedos,standard,3,23,5,0,false,false,none,false,none
ship_9deb3560d9aeece234b367c49d915fac,9deb3560d9aeece234b367c49d915fac,2018-04-24,2018-05-02,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,8,27,3,0,true,false,none,false,none
ship_a05b04bda10e20bffc7a561007f07f4c,a05b04bda10e20bffc7a561007f07f4c,2018-04-24,2018-05-10,2018-05-22,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,esporte_lazer,standard,16,28,5,0,true,false,none,false,none
ship_a079628ac8002126e75f86b0f87332e4,a079628ac8002126e75f86b0f87332e4,2018-04-24,2018-05-14,2018-05-29,WH_NORTH,North FC,CAR_B,Carrier B,beleza_saude,fast,20,35,3,0,true,false,none,false,none
ship_a19b7b1cfd5954c32d0c1cf396c9c951,a19b7b1cfd5954c32d0c1cf396c9c951,2018-04-24,2018-05-04,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cool_stuff,standard,10,23,5,0,true,false,none,false,none
ship_a1bb68068326efb8e9c0bfa0e0a02466,a1bb68068326efb8e9c0bfa0e0a02466,2018-04-24,2018-05-04,2018-05-15,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,telefonia,fast,10,21,3,0,true,false,none,false,none
ship_a2a6f122566b017e40c435bca2b936f9,a2a6f122566b017e40c435bca2b936f9,2018-04-24,2018-04-25,2018-05-09,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,telefonia,fast,1,15,3,0,false,false,none,false,none
ship_a4b15028cbd22d539a036666a6c03dfb,a4b15028cbd22d539a036666a6c03dfb,2018-04-24,2018-05-04,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,10,27,5,0,true,false,none,false,none
ship_a4bebb3e6a897abebb5afdb45e4c710e,a4bebb3e6a897abebb5afdb45e4c710e,2018-04-24,2018-05-02,2018-05-18,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cool_stuff,standard,8,24,5,0,true,false,none,false,none
ship_a506759d63f2c17a9d2120c780f7e8f5,a506759d63f2c17a9d2120c780f7e8f5,2018-04-24,2018-04-30,2018-05-30,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,eletronicos,fast,6,36,3,0,true,false,none,false,none
ship_a51f4405f3b693d1a66119867a849b15,a51f4405f3b693d1a66119867a849b15,2018-04-24,2018-04-26,2018-05-08,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,fashion_bolsas_e_acessorios,fast,2,14,3,0,false,false,none,false,none
ship_a62140d1eb99239dd849b909a48a0971,a62140d1eb99239dd849b909a48a0971,2018-04-24,2018-04-26,2018-05-09,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,brinquedos,standard,2,15,5,0,false,false,none,false,none
ship_a64f4e02e9b09024e0d90529473a8748,a64f4e02e9b09024e0d90529473a8748,2018-04-24,2018-05-05,2018-06-07,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,11,44,3,0,true,false,none,false,none
ship_a688fe5c2beae8c79ad4514b1b02c8e7,a688fe5c2beae8c79ad4514b1b02c8e7,2018-04-24,2018-04-27,2018-05-14,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,brinquedos,standard,3,20,5,0,false,false,none,false,none
ship_a73d54d300e639d2e14529f273fc9a1f,a73d54d300e639d2e14529f273fc9a1f,2018-04-24,2018-05-03,2018-05-25,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,livros_interesse_geral,standard,9,31,5,0,true,false,none,false,none
ship_a835cb24fb9dc47511a9932df13180cf,a835cb24fb9dc47511a9932df13180cf,2018-04-24,2018-05-11,2018-05-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,17,29,3,0,true,false,damaged,true,none
ship_a843db5b5fcf2b053e8ae0b87b02ffdc,a843db5b5fcf2b053e8ae0b87b02ffdc,2018-04-24,2018-05-08,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,14,27,3,0,true,false,none,false,none
ship_a9325e83ab42d94638f515a534e5b25b,a9325e83ab42d94638f515a534e5b25b,2018-04-24,2018-05-03,2018-06-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,moveis_cozinha_area_de_servico_jantar_e_jardim,bulky,9,41,8,0,true,false,none,false,none
ship_aa413696416fac21a0e58f3e6802978d,aa413696416fac21a0e58f3e6802978d,2018-04-24,2018-05-04,2018-05-22,WH_SOUTH,South FC,CAR_A,Carrier A,brinquedos,standard,10,28,5,0,true,false,none,false,none
ship_aad1dcbe4c9fe2e3486e5e04c6649097,aad1dcbe4c9fe2e3486e5e04c6649097,2018-04-24,2018-05-12,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,18,27,3,0,true,false,none,false,none
ship_ac71263052acddd3b2031b5937f8fc30,ac71263052acddd3b2031b5937f8fc30,2018-04-24,2018-05-04,2018-05-15,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,construcao_ferramentas_iluminacao,bulky,10,21,8,0,true,false,none,false,none
ship_ad49f229e233b39202eb79fdc1877074,ad49f229e233b39202eb79fdc1877074,2018-04-24,2018-05-02,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,8,23,8,0,false,false,none,false,none
ship_ae8e6884dc60226ca8e43dfe17895255,ae8e6884dc60226ca8e43dfe17895255,2018-04-24,2018-05-03,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,automotivo,standard,9,23,5,0,true,false,none,false,none
ship_b09109563f9a006540433672e92f5c13,b09109563f9a006540433672e92f5c13,2018-04-24,2018-04-26,2018-05-17,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,esporte_lazer,standard,2,23,5,0,false,false,none,false,none
ship_b22050106236d9b58750e8bc6418298b,b22050106236d9b58750e8bc6418298b,2018-04-24,2018-05-07,2018-05-24,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cool_stuff,standard,13,30,5,0,true,false,none,false,none
ship_b269b36952900c5cb25de4f0ee866aba,b269b36952900c5cb25de4f0ee866aba,2018-04-24,2018-05-14,2018-05-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,20,34,3,0,true,false,none,false,none
ship_b2e0314790dc44ec6a7d96a62c221a5c,b2e0314790dc44ec6a7d96a62c221a5c,2018-04-24,2018-05-02,2018-05-10,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,utilidades_domesticas,standard,8,16,5,0,true,false,none,false,none
ship_b306fb3d8bca1a1605f5be5108fefdea,b306fb3d8bca1a1605f5be5108fefdea,2018-04-24,2018-05-02,2018-05-15,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,informatica_acessorios,fast,8,21,3,0,true,false,none,false,none
ship_b3e9c25f3bb564b708bfaac8199cf13d,b3e9c25f3bb564b708bfaac8199cf13d,2018-04-24,2018-05-10,2018-05-16,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,beleza_saude,fast,16,22,3,0,true,false,none,false,none
ship_b40cc054a1791acddb6215a0472b5a81,b40cc054a1791acddb6215a0472b5a81,2018-04-24,2018-06-13,2018-05-29,WH_NORTH,North FC,CAR_A,Carrier A,beleza_saude,fast,50,35,3,15,true,true,none,false,none
ship_b42e0c99c693f666761672bdf283eefa,b42e0c99c693f666761672bdf283eefa,2018-04-24,2018-05-08,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,automotivo,standard,14,27,5,0,true,false,none,false,none
ship_b534b99a55f093b594d8306e8774590f,b534b99a55f093b594d8306e8774590f,2018-04-24,2018-04-28,2018-05-07,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,4,13,3,0,true,false,none,false,none
